created_at,text,screen_name,source,location,followers_count,friends_count,retweet_count,favourite_count,language,sentiment_polarity
(['Fri Jun 24 11:34:20 +0000 2022'," ""b'RT @informacionPSG: Feliz cumpleaos al ms grande de todos los tiempos! \\n\\nGracias Lionel Andrs Messi por tanto ftbol  https://t.co/6r'""", 'mmauriii_'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '16', '54', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:21 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'ezechiaskonan93'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '30', '157', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:21 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'LahworldwiDe'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Utopia', '4007', '3898', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:22 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'caanyldrmm'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '32', '63', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:22 +0000 2022'," ""b'RT @CrewsMat10: Happy 35th birthday to Lionel Messi. The greatest player of all time. https://t.co/O0mWINOIox'""", 'Biggjooe'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'somewhere 📍', '799', '849', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:22 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'NazniWt'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1575', '379', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:23 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'Nhanakaye'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '6', '87', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:23 +0000 2022'," ""b'RT @madridblaugrana: Leo Messi el mejor jugador y Cristiano el mejor goleador\\n\\nMENTIRA\\n\\nEstadsticas carrera\\n\\nLionel Messi \\n0.79 goles por'""", 'illiam1308'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '26', '219', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:24 +0000 2022'," ""b'Goat'""", 'Evinbld'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '18', '22', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:24 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'shreyas61170495'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '1261', '2612', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:24 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'albertpapi__'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '1025', '988', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:26 +0000 2022'," ""b'35 anos do maior da histria \\n35 anos do GOAT\\n35 anos de Lionel Messi \\n'""", 'Crf_Lipe1'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '2394', '3166', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:26 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'the6th_sin'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'The Void.', '90', '375', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:26 +0000 2022'," ""b'RT @Naija_PR: World Lionel Messi Day \\n\\nHappy Birthday Idan gangan  https://t.co/FV6Bw0JcRt'""", 'spliffborn'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '🌟', '778', '778', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:26 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'peezy_y'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '168', '110', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:27 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'AmrSodj'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'République du Bénin', '579', '566', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:28 +0000 2022'," ""b'RT @CrewsMat10: Happy 35th birthday to Lionel Messi. The greatest player of all time. https://t.co/O0mWINOIox'""", 'Dewaleomooro'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '168', '280', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:28 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'BrandenForestal'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '80', '205', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:28 +0000 2022'," ""b'RT @AnkurMessi_: 35 Years of Greatness. 35 Years of Lionel Messi. https://t.co/AvksSLx3Lc'""", 'kakaroooooooood'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'جمبك', '367', '888', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:28 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'the_phaavored'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Sitted.', '159', '106', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:29 +0000 2022'," '""b\'RT @porquetendencia: """"Lionel Andres Messi"""":\\nPorque cumple 35 aos https://t.co/KpcbKUEcKs\'""'", 'MarioRo42808128'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '4', '58', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:29 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'MtagherManex'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'United Kingdom', '15', '69', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:31 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'realaceno'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '3675', '4972', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:31 +0000 2022'," ""b'RT @informacionPSG: Feliz cumpleaos al ms grande de todos los tiempos! \\n\\nGracias Lionel Andrs Messi por tanto ftbol  https://t.co/6r'""", 'DiezSinFiltro'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '205', '413', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:31 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'Culer80'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Mars ', '549', '780', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:32 +0000 2022'," '""b""""RT @GoalNews: Relive Lionel Messi\'s greatest moments for Barcelona in El Clasico """"""'", 'Lau_rober'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '581', '500', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:32 +0000 2022'," ""b'RT @Messilizer: There will never be a player better than Lionel Messi'""", 'culerxblaugrana'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '16', '40', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:33 +0000 2022'," '""b\'RT @porquetendencia: """"Lionel Andres Messi"""":\\nPorque cumple 35 aos https://t.co/KpcbKUEcKs\'""'", 'fcnDxD'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '9', '180', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:33 +0000 2022'," ""b'RT @ChampionsLeague:  Lionel Messi records...\\n\\n Most group stage goals (74)\\n Most round of 16 goals (28)\\n Most Champions League goals'""", 'range_ryo_yama'," '""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>""'", '長野⇦⇨沖縄', '12', '114', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:33 +0000 2022'," ""b''""", 'starringbella_'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1632', '1873', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:34 +0000 2022'," ""b'RT @Hakeem8921:            \\n      '""", 'TElweshy'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Mansoura', '1308', '883', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:36 +0000 2022'," '""b""""RT @kickboxer999999: #Messi\\nThe only way to stop this man is to pause the video.\\nMost Ballon D\'Or:Lionel Messi(7)\\nMost Golden Shoe:Lionel""""""'", 'RahulKu36082065'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '279', '687', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:36 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'Leosmart6701'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1843', '1687', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:36 +0000 2022'," ""b'RT @talkSPORT: Happy Birthday to Lionel Messi who turns 35 today \\n\\n 974 Games\\n 769 Goals\\n 331 Assists\\n\\n 1 x Olympic Gold Medal\\n 1 x'""", 'bhakk__bsdk'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '10', '37', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:38 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'sleeeazo'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'the 6ix ', '1658', '578', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:39 +0000 2022'," ""b'RT @_Futbolero_: Lionel Andrs Messi Cuccittini cumple hoy 35 aos. Felicidades al PUTO AMO del ftbol mundial. #GOAT https://t.co/cqPiWArR'""", 'cammx10_'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '549', '455', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:39 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'DarkSlayer54689'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '373', '981', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:39 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'Canterasiempre'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'En las nubes', '416', '2260', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:41 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'Bilal_yb_'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'FREE WORLD', '3516', '617', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:41 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'mahrez_sote'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '24', '105', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:43 +0000 2022'," '""b""""RT @_derrickboateng: Happy Messi day\\n\\nGolden boy winner \\nMost Ballon D\'Or: Lionel Messi 7\\nMost Golden Shoe: Lionel Messi 6\\nMost Fifa the be""""""'", 'kaytashion_'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Ashaley Botwe ', '21108', '15788', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:44 +0000 2022'," '""b""""RT @lnstantFoot: Lionel Messi est le seul joueur de l\'histoire  avoir remport 7 Ballons d\'Or dans l\'histoire du football. \\n\\n htt""""""'", 'thomsthy'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Martinique', '670', '252', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:44 +0000 2022'," ""b'RT @ArobaseGiovanny: Joyeux anniversaire Lionel Messi\\n\\nPour une grande rivalit il faut deux grandes lgendes\\n\\n35 ans mais ternel https://'""", 'AngelinoPapis'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Laugh Tale🏝️🏴', '9887', '5397', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:45 +0000 2022'," '""b\'RT @porquetendencia: """"Lionel Andres Messi"""":\\nPorque cumple 35 aos https://t.co/KpcbKUEcKs\'""'", 'francoromero17'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'pilar', '174', '317', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:46 +0000 2022'," ""b'te amo'""", 'SebaaTorres10'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '54', '70', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:48 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'jeune_rvlph'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Cameroon', '32', '138', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:49 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'icyyjac'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '441', '272', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:49 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'JaphethDC14'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'"," ""I'm in me find me""", '450', '706', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:50 +0000 2022'," ""b'@PSG_English Happy Birthday to Lionel Messi. Thank you for being such a wonderful influence in my life and go PSG!!!'""", 'aziz_abuzaidieh'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '7', '138', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:50 +0000 2022'," ""b'RT @Messilizer: There will never be a player better than Lionel Messi'""", 'imileooox30'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '163', '2852', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:50 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'classic__sly'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Ghana ', '1124', '1315', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:51 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'AndreyYaez1'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '32', '588', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:52 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'Martingaalarza'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'maquinista Savio', '344', '624', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:52 +0000 2022'," ""b'RT @BarcaWorldwide:  John Terry: Lionel Messi is quite clearly the best player ever.\\n\\n Its a pleasure to pit myself against him and'""", 'matuka_s'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'unimportant', '311', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:55 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'J_e_r_r_y_3_2'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '115', '72', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:55 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'bhakk__bsdk'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '10', '37', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:55 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'kofi_nsiah_'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'No sweetness here 😯', '2028', '624', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:56 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'azulgrana1992'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '90', '280', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:56 +0000 2022'," '""b""""RT @lnstantFoot: Joyeux anniversaire au meilleur joueur de l\'histoire du football : Lionel Messi fte aujourd\'hui ses 35 ans !  https:/""""""'", 'realaceno'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '3675', '4972', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:56 +0000 2022'," ""b'RT @AnkurMessi_: 35 Years of Greatness. 35 Years of Lionel Messi. https://t.co/AvksSLx3Lc'""", 'Fpires051'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '153', '135', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:56 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'gio10_99'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '⚽️🏃', '382', '356', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:56 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'Zidanesfather22'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '236', '203', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:56 +0000 2022'," ""b'RT @talkSPORT: Happy Birthday to Lionel Messi who turns 35 today \\n\\n 974 Games\\n 769 Goals\\n 331 Assists\\n\\n 1 x Olympic Gold Medal\\n 1 x'""", 'matuka_s'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'unimportant', '311', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:56 +0000 2022'," ""b''""", 'rado_barca'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '77', '160', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:57 +0000 2022'," ""b'RT @rahuru24365: This is my first tweet and Lionel Messi is the greatest footballer of all time https://t.co/J5PKkwqZOI'""", 'SK10Football'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'Earth ', '3478', '472', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:57 +0000 2022'," ""b'RT @TotalLM10i: Lionel Messi - 07/08\\n\\nhttps://t.co/uT9ajpzWMW'""", 'ahmeddnabiil'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'Egypt', '144', '219', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:58 +0000 2022'," ""b'Simply the greatest to ever play'""", 'nichols_sam'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '176', '282', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:58 +0000 2022'," ""b'RT @Tahirfaal_: Lionel Andrs Cuccitini Lo Messi Est Le Meilleur Joueur De LHistoire.'""", 'bathie39'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '3921', '2621', '', '', ''], 'Neutral')
(['Fri Jun 24 11:34:59 +0000 2022'," ""b'RT @luliariasl: El cumpleaos de Lionel Messi debera ser declarado feriado nacional.'""", 'magallanes_feer'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '102', '74', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:02 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'b_u_l_l_e_t'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Nigeria', '658', '592', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:04 +0000 2022'," ""b'RT @GoalJP_Official:  Happy 35th Birthday Lionel Messi! \\n\\n 974\\n 769\\n 331\\n 38\\n 7 https://t.co/xneHzoIZfB'""", 'Qkbm4lVzb9vE3FR'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'サッカー王国の跡地', '3960', '4972', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:04 +0000 2022'," ""b'RT @ChampionsLeague:  Lionel Messi records...\\n\\n Most group stage goals (74)\\n Most round of 16 goals (28)\\n Most Champions League goals'""", 'Believeryuu'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '120', '83', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:04 +0000 2022'," ""b'RT @Messilizer: There will never be a player better than Lionel Messi'""", 'Sharvin624'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '196', '1458', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:05 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'Azzedin_rh'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '21', '496', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:05 +0000 2022'," ""b'RT @ActuFoot_: Cest lanniversaire du GOAT \\n\\nJoyeux anniversaire  Lionel Messi qui fte aujourdhui ses 35 ans.  https://t.co/72v66s7p'""", 'okaf_youssef'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '62', '390', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:06 +0000 2022'," ""b'RT @Lm10Messista: Lionel Andrs Messi Cuccittini. [hilo]\\nMi carta de cumpleaos. https://t.co/flXFKJYFF9'""", 'LautaroYlarri'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '924', '574', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:06 +0000 2022'," ""b'RT @AnkurMessi_: 35 Years of Greatness. 35 Years of Lionel Messi. https://t.co/AvksSLx3Lc'""", 'skinnybadtguy'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Lagos/ Benin / Uyo', '3252', '2970', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:06 +0000 2022'," ""b'RT @ActuFoot_: Cest lanniversaire du GOAT \\n\\nJoyeux anniversaire  Lionel Messi qui fte aujourdhui ses 35 ans.  https://t.co/72v66s7p'""", 'JWRmaroc'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '358', '661', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:06 +0000 2022'," ""b'Le plus grand cest certain mais certainement pas le plus charismatique'""", 'zaLdinho_'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '93160 ', '6755', '1001', '', '', ''], 'Neutral')
(['Fri Jun 24 11:35:07 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'LifeOfNihilist'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '402', '725', '', '', ''], 'Neutral')
